SSID,SubCarrier_index,amplitude,phase,RSSI,BSSID
Home 2.4GHz,80,31.78,-1.15,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,81,30.89,-1.06,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,82,30,-0.93,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,83,29.7,-0.79,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,84,28.43,-0.69,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,85,26.93,-0.55,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,86,25.08,-0.41,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,87,24.04,-0.3,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,88,23.35,-0.17,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,89,22.02,-0.05,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,90,21.1,0.09,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,91,19.92,0.31,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,92,18.36,0.51,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,93,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,94,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,95,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,96,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,97,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,98,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,99,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,100,25.02,1.61,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,101,25.5,1.77,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,102,25.63,1.93,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,103,26.83,2.03,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,104,26.08,2.14,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,105,26.4,2.22,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,106,27.66,2.28,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,107,29,2.38,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,108,28.6,2.51,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,109,29.68,2.57,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,110,31.3,2.68,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,111,30.87,2.71,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,112,30.68,2.81,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,113,32.02,2.89,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,114,32.56,2.96,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,115,32.25,3.02,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,116,33.02,3.11,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,117,32.06,-3.08,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,118,32.14,-3.05,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,119,32.25,-3.02,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,120,32.56,-2.96,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,121,32.28,-2.86,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,122,32.89,-2.8,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,123,33.62,-2.74,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,124,33.11,-2.7,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,125,32.65,-2.66,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,126,34.13,-2.59,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,127,34.21,-2.48,-45,5c:64:8e:d0:09:a5
